user_id,tweet_id,tweet_text,class,label
user1153,6c7d6b8be4fb,"['peor', 'comerte', '5', 'pan']",anorexia,0
user1154,f89e9abd7303,"['hoy', 'sentir', 'mas', 'gordo', 'mas', 'cansado', 'mas', 'deprimido', 'nunca', 'apesar', 'llevar', 'kilo', 'menos', 'logico']",anorexia,0
user1155,970046cdcf03,"['alimentación', 'hábito', 'saludable', 'piedra', 'angular', 'dla', 'salud', 'd él', 'adolescente', 'fundamental', 'profundizar', 'tema', 'nivel', 'redoblar', 'esfuerzo', 'educar', 'chaval', 'padresmadresentrenador', 'obeso', 'fuerte']",control,0
user1156,55d778be99c1,"['consistir', 'dieto', 'paleo', 'paleo', 'paleodiet', 'dieto', 'nutricion']",control,0
user1157,80fdda51a089,"['lomo', 'salteado', 'lowcarb', 'platar', 'sólo', 'cebollo', 'lomo', 'lomo', 'arroz', 'arroz', 'coliflor', 'papas', 'fritas', 'papas', 'zapallo', 'italiano', 'poder', 'llamar él', 'lomo', 'salteado', 'fake', 'keto', 'lchf', 'paleo']",control,0
user1158,5fdc351eaa4a,"['querer', 'ser', 'gordo', 'goals', 'thinspiration', 'proán']",anorexia,0
user1159,0f7b269bb0e1,"['acabar', 'descubrir', 'masticar', 'canela', 'quitar', 'cabrón', 'craving', 'dulce', 'pan', 'general', 'comer', 'deber', 'amikas', 'blessed']",anorexia,0
user1160,dc2b7fe19ba0,"['noche', 'quécarne', 'pescado', 'verduras', 'si', 'querer', 'caer', 'mismo', 'rutina', 'preparar', 'guarnición', 'alternativo', 'patata', 'mantequillafácil', 'fácil', 'rico', 'rico', 'haz', 'prueba', 'dejar', 'receta', 'lasrecetasdehijolús']",control,0
user1161,1954f82726b5,"['hoy', 'solo', 'tomare', 'cafar', 'azucar', 'agua', 'diar', 'hoy', 'viernes', 'ayuno']",anorexia,0
user1162,de0d9694066d,"['dulce', 'suave', 'merendar', 'postre', 'porqué', '100', 'caserar', '100', 'goloso', 'caféágora', 'leonesp', 'burguer', 'slowfood', 'healthy', 'menu', 'gourmet', 'carrotcake']",control,0
user1163,428a0ad680dc,"['antojo', 'mierdo', 'mañana', 'ir', 'tocar', 'pasar', 'día', 'lax', 'quieroserflacar', 'depression']",anorexia,0
user1164,5b713c85cbe3,"['ver', 'partido', 'mucho', 'comida', 'alrededor', 'fuerte', 'comer', 'dar', 'ascoooo', 'yopuedo', 'soyfuerte', 'mivido']",anorexia,0
user1165,0beb27ecae74,"['diarrear', '4', 'dia', 'quitado', '2', 'kilo', 'ensimar', 'si', 'lograr', 'mantener él', 'mas', 'lograre', 'llegar', 'peso', 'ideal', '12', 'dia', 'd']",anorexia,0
user1166,dc0427013a97,"['según', 'q', 'cuerpo', 'consumir', '1500', '2500', 'kcal', 'diario', 'ideal', 'q', 'normalmente', 'kcal', 'q', 'necesitar', 'ls', 'alimento', 'nutritivo', 'saludable', 'posible', 'q', 'ocup', 'gran', 'parte', 'kcal', 'diarias', 'bollerio', 'industrial', 'ejemplo']",control,0
user1167,978e54bd499d,"['único', 'fruto', 'amor', 'aguacatar', 'alimento', 'andaluz', 'bio', 'esperar', 'biofach', 'nuremberg', 'alemania', 'mano', 'extendo', 'be', 'bio', 'be', 'healthy', 'be', 'real', 'be', 'sur']",control,0
user1168,9360809ab8bb,"['bonito', 'recuerdo', 'texanscheerleader', 'video', 'completo', 'bio', 'htown', 'boxing', 'nfl', 'nflcheerleaders', 'houstontx', 'texans', 'houston', 'texas']",control,0
user1169,29d3ceb03c24,"['comí', 'gordo', 'poder', 'creer', 'siento', 'mal', 'querer', 'llorar', 'odio', 'poder', 'creer', 'capaz', 'hacer', 'cosa', 'bien', 'aunque', 'vez', 'vida', 'án', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed']",anorexia,1
user1170,5837253a47e1,"['muero', 'hambre', 'sedere']",anorexia,0
user1171,5e6e4dd68f8e,"['dejar', 'ana', 'mia', 'hacer', 'año', 'estresado', 'frustrado', 'volver', 'aparecer', 'cualquiera', 'dos', 'valer', 'vergo', 'dos', 'vvlv']",anorexia,0
user1172,4951b5356332,"['aunque', 'poder', 'grabar', 'si', 'sacar', 'foto', 'cuanto', 'horneado', 'subiré', 'receta', 'blog', 'enseñaro', 'hacer', 'pollorelleno', 'delicioso', 'recetasnavideña', 'receta', 'comerecociñartodoeempezar', 'pollo', 'chiken', 'requetedelicioso']",control,0
user1173,e90bc2aeca6a,"['ver', 'querer', 'bajar', '20', 'kg', 'semana', 'coml', 'vergaa', 'hago', 'pa', 'dejar', 'tragar']",anorexia,0
user1174,d33f6ca623c9,"['difícil', 'comer', 'quedar', 'aquí', 'sobrevivir', 'quedar', 'vaso', 'agua', 'tipsdenutricion']",anorexia,0
user1175,b73351cf2db0,"['placer', 'vida', 'comer', 'rico', 'engordar', 'cuido', 'salud', 'cuido', 'mente', 'cuido', 'único', 'casa', 'viv', 'realmente', 'comida', 'sano', 'variado', 'arroz', 'rico', 'healthyfood']",control,0
user1176,fe6a3ae5850a,"['tarde', 'temprano', 'aprenderás', 'q', 'nadadepression', 'youandmi', 'ana', 'mia', 'kute']",anorexia,0
user1177,98197a61396d,"['lindo', 'día', 'instadaily', 'travel', 'lifir', 'cute', 'nature', 'beauty', 'girl', 'fun', 'photo', 'amazing', 'likeforlike', 'instalike', 'selfie', 'smile', 'lifestyle', 'model', 'follow4follow', 'music', 'friends', 'motivation', 'like', 'food', 'inspiration', 'repost']",control,0
user1178,8bfaccc214ab,"['nutre', 'destruir']",anorexia,0
user1179,220b11d13d2b,"['princesa', 'respetar', 'ayún', '8', 'hora', 'diario', 'poder', 'contar', 'hora', 'duerm', 'proán', 'pendeja']",anorexia,0
user1180,b6d03924ba0b,"['bien', 'hidratado', 'cuerpo', 'eficiente', 'quemar', 'caloría', 'nutricion', 'perderpeso', 'adelgazar']",control,0
user1181,736feacb8529,"['realidad', 'existo', 'solo', 'personaje', 'creado', 'sociedad', 'fabricado', 'base', 'verdad', 'medio', 'mentira', 'bonito', 'buscar', 'sueño', 'tanto', 'absurdo', 'inalcanzable', 'así', 'existo', 'tampoco', 'autenticidad', 'espejismo', 'ana', 'mia', 'ayuno']",anorexia,0
user1182,63bd192a64ac,"['tanto', 'hermosa', 'thinspo', 'thinspiration']",anorexia,0
user1183,a018de56e4ff,"['snack', 'hoy', 'pan', 'cacahuatar', 'cucharado', 'mantequilla', 'cacahuatar', 'azúcar', '3', 'almendra', 'linazar', 'decorar', 'delicia', 'alto', 'grasa', 'saludable', 'megar', 'saciante', 'ing', 'desayuno', 'comida', 'cir']",control,0
user1184,3c489f7a1727,"['enfermedad', 'lucho', 'diario', 'terminar', 'nunca', 'cansado', 'nunca', 'ir', 'dejar', 'pelear él']",anorexia,0
user1185,343b58bc3576,"['saber', 'hecho', 'mayor', 'cena', 'kale', 'espinaca']",control,0
user1186,0a1858d19fd9,"['quieroser', 'perfecto', 'rumbo', 'perfección']",anorexia,0
user1187,74a0ce922ae9,"['pastilla', 'mágico', 'llamar', 'sudor', 'trabajo', 'duro', 'imagenfit', 'estilodevidasaludable', 'elmejorcuerpodetuvido', 'lametaesparasiempre', 'fitisin', 'fitspiration']",control,0
user1188,774dd23b47b9,"['ensalada', 'poder', 'llenar', 'ayudar', 'resistir', 'comida', 'nutricion', 'perderpeso', 'adelgazar']",control,0
user1189,127d63cf7d0f,"['demasiado', 'gordura', '43', 'kg', 'carne']",anorexia,0
user1190,6bb3c48e88f4,"['fitness', 'mejor', 'aliado', 'cuerpo', 'mente', 'coaching']",control,0
user1191,04b013396332,"['buscar', 'excusa', 'afrontar', 'miedo', 'dar', 'afrontar', 'comer', 'anorexia', 'bulimio']",anorexia,1
user1192,77736818b602,"['hambre', 'almorcé', 'hambre', 'fealdad', 'dejar', 'cuerpo', 'belleza', 'entrar']",anorexia,0
user1193,18e4ddc26970,"['prinzzz', 'respetar', 'lee', 'despues', 'lleno', 'conocimiento', 'oseo', 'lleno', 'lleno', 'gordo', 'gordo', 'asco', 'ana']",anorexia,0
user1194,917c638a503b,"['asi', 'solo', 'tendre', 'matar yo', 'hacer', 'ejercicio', 'menos', 'querer', 'pesar', '53', 'kilo', 'diciembre', 'nomasgordo']",anorexia,0
user1195,6edf7f9db879,"['si', 'hablar', 'comida', 'rápido', 'sano', 'ensalados', 'mejor', 'aliada', 'ensalado', 'hoy', 'fácil', 'preparar', 'deliciós', 'pera', 'quesobrie', 'queso', 'nuez', 'arándano', 'healthyfood', 'recipe', 'realfooding', 'singlutar', 'glutenfreir']",control,0
user1196,7235bdb66875,"['ojalá', 'cuerpo']",anorexia,0
user1197,1fc5aac52774,"['verano', 'época', 'negrar', 'trastorno', 'alimenticio', 'necesitas', 'ayuda', 'anorexia', 'bulimio']",control,1
user1198,e1bddb1f8bb3,"['creer', 'hora', 'llamar', 'amiga', 'dedo', 'índice', 'dedo', 'medio', 'zikezi', 'obés']",anorexia,0
user1199,2952ad58922b,"['equilibrio', 'propiocepcion', 'destreza', 'agilidad', 'diversión', 'atrevar', 'fisioterapia', 'instaphysio', 'performbetter', 'ejercicio', 'kine', 'workout', 'deporte']",control,0
user1200,a8070037072e,"['quier', 'adelgazar', 'aqui', 'truco', 'dejar', 'idiotez', 'haz', 'puto', 'ejercicio', 'comar', 'mas', 'sano', 'menos', 'mierdo', 'dejad', 'lloriquear']",control,0
user1201,e83872889994,"['receta', 'galleta', 'matcho']",control,0
user1202,36ffd3746c86,"['llegar', 'quemar', 'comi', 'poder', 'esperar', 'ana', 'mia', 'bulimia', 'anorexia', 'proán', 'promia']",anorexia,1
user1203,8e7a8166f4c0,"['después', 'tanto', 'día', 'postre', 'dulce', 'poder', 'cuerpo', 'merienda', 'sano', 'super', 'rico', 'merienda', 'snake']",control,0
user1204,f0d5094b0dc6,"['hoy', 'ir', 'mostrar', 'cuatro', 'simple', 'ejercicio', 'sum', 'entrenamiento', 'casa', 'divertitir', 'mujeresfuertesnuncaflaca', 'gym', 'workoutvideo', 'funcional', 'fitgirl']",control,0
user1205,89b3d54ad570,"['saber', 'proponga', 'poder', 'lograr', 'sólo', 'necesitos', 'motivación', 'conjunto', 'gigisport', 'motivación', 'suficiente', 'avanzar', 'cada', 'vez', 'crossfit', 'vidafit', 'zumba', 'top', 'sancristóbal', 'venezuela', 'cúcuta', 'colombia', '19mar']",control,0
user1206,adb20c0be3d5,"['suicidegirls', 'suicideroom', 'q', 'hacer', 'cuerpo', 'perfectoaun', 'sigo', 'pelea', 'rendire']",anorexia,0
user1207,cf7fd429580a,"['aguantar', 'comer', 'c']",anorexia,0
user1208,e18d48e79c06,"['último', 'moda', 'corea']",anorexia,0
user1209,e87f77d1d0b2,"['congreso', 'pedir', 'luchar', 'web', 'favor', 'bulimia', 'anorexia']",control,1
user1210,ecda8d14fb9a,"['alejandra', 'navarro', 'señora', 'montaña', 'clínico', 'rehabilitación', 'santa', 'lucir', 'apoyar', 'deporte', 'correr', 'running', 'run', 'runner', 'runner', 'trailrunning', 'corredor']",control,0
user1211,7940f3a00a5d,"['pues', 'listar', 'semana', 'healthy', 'ensalada', 'saludable', 'nutricion', 'blogaml', 'iamlsport']",control,0
user1212,ee2f99c1f0e3,"['gorda', 'cuenta', 'instagram', 'subir', 'solo', 'foto', 'tomar', 'agua', 'hashtag']",anorexia,0
user1213,fdc411272416,"['así', 'preocupar', 'etiqueta', 'nutricional', 'comerlimpio', 'comersaludable', 'comersano', 'healthy', 'nutricion', 'perdergrasa']",control,0
user1214,6fdd8c5a62c8,"['querer yo', 'ja', 'si', 'cada', 'ves', 'ver', 'espejo', 'maldito', 'gordo', 'decir', 'mas', 'flaco', 'único', 'verdad', 'echa', 'maldito', 'gordo', 'repugnante', 'poder', 'mantener', 'maldito', 'boca', 'serrado', 'gordabulimico', 'malditacerdo']",anorexia,0
user1215,806a15536339,"['desear', 'nacer', 'vez', 'hacer', 'cosa', 'bien', 'bien', 'familiar', 'bien', 'persona', 'bien', 'peso', 'bien', 'án', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed']",anorexia,1
user1216,5146e3469f31,"['vomitado', 'peso', 'ideal']",anorexia,0
user1217,b528883bb110,"['anima', 'esperar', 'escríbirno', 'consultacom', 'coreeeeir', 'esperar', 'alimentacionsaludable', 'nutricion', 'salud']",control,0
user1218,c565c657bba2,"['pesar', '48', 'kilo', 'querer', 'pesar', 'poquito', 'menos']",anorexia,0
user1219,6ba5a8af086f,"['darme', 'cuenta', 'controlar', 'ahora', 'obligar', 'mentirl', 'persona', 'querer', 'imsorry']",anorexia,0
user1220,1e051080c2a4,"['ejercicio', 'lumbar', 'quemar', 'grasa']",control,0
user1221,c34ad6b609e4,"['mantener', 'secreto', 'saber', 'fondo', 'si', 'dijés', 'alguien', 'tachar', 'loca', 'sweetán']",anorexia,0
user1222,2b6cdcd355af,"['hambre', 'feroz', 'efecto', 'secundario', 'ver', 'plato', 'calamar', 'sano']",control,0
user1223,c02c6897c4c7,"['clorofilla', 'adelgazar', 'funcionar', 'uso', 'remedio', 'casero', 'adelgazar', 'remedioscasero', 'remediosnatural', 'salud', 'belleza', 'metabolismo', 'gym']",control,0
user1224,c11270523a1b,"['buen', 'día', 'levanto', 'perder', 'breakfastclear', 'nutricion', 'yogurth', 'yogurt', 'eatclear', 'comerlimpio', 'saludable', 'perdergrasar', 'perderpeso', 'comerconciente', 'healthy']",control,0
user1225,bd979a270320,"['ahora', 'comenzar', 'calor', 'provocar', 'refrescante', 'recordar', 'sesión', 'cerveza', 'artesanal', 'limongifotografia', 'limongifood', 'photographer', 'foodphotography', 'bcngourmet', 'bcnfood', 'foodbcn', 'gastronomia', 'iggastronomiccat', 'fotografiagastronomico']",control,0
user1226,4eea47a6d51f,"['decir', 'bonito', 'bonito', 'cuerpo', 'decir', 'apodo', 'flacar', 'dentro', 'siento', 'asco']",anorexia,0
user1227,b1f80f9bf6ef,"['ejercicio', 'terminado', 'volver', 'mudar', 'piel', 'serpiente', 'favoritar', 'tarde', 'lacalisto', 'teatro', 'show', 'workout', 'routine', 'constancy', 'gymtime', 'gymsesh', 'sport']",control,0
user1228,9eb5853df251,"['problema', 'desarrollo', 'fibra', 'clavícular', 'pectoral', 'mayor', 'trabaja', 'pecho', 'crecer', 'deltoid', 'pectoral', 'inscripción', 'abierto', 'explotaelpoderdetusmusculo', 'biomv1anicaencorto', 'mv1', 'ader', 'fisico']",control,0
user1229,40586eae8be3,"['gustar', 'tener', 'hambre', 'odio', 'tener', 'antojo', 'rexybill', 'forever']",anorexia,0
user1230,1a22501d83a1,"['bajardepeso', 'hidrato', 'carbono', 'noche', 'hacer', 'engordar', 'ciencia', 'avalar']",control,0
user1231,cf10c9207a88,"['llorir', 'ayer', 'sabio', 'comer', 'tomar', 'agua', 'doler', 'cabeza', 'hacer']",anorexia,0
user1232,243d252f7ca3,"['hoy', 'comida', 'chino', 'comi', 'tenia', 'mucho', 'hambre', 'raro', 'hiso', 'comierar']",anorexia,0
user1233,89405ae4d7bd,"['dormir', 'estomago', 'vacio3', 'tener', 'lindo', 'mañana', 'poquito', 'mas', 'flaco', 'ana', 'proán']",anorexia,0
user1234,cec647656751,"['ummmm', 'si', 'comer', 'hoy', 'rico', 'guiso', 'marinero', 'bien', 'perejil', 'fresco', 'guarnición', 'queso', 'canario', 'puse', 'aove', 'especia', 'hierba', 'acordáis', 'cocinaloquecom', 'nutrimenu', 'menuorg']",control,0
user1235,733370885ea6,"['día', '2', 'medio', 'mañana', 'nuez']",control,0
user1236,39a5cd08de43,"['nuevo', 'proyecto', 'altacocinasaludable', 'colaboración', 'través', 'nuevo', 'menú', 'lanza', 'próximo', 'semana', 'sólo', 'emplear', 'alimento', 'natural', 'aditivo', 'químico', 'colorant', 'conservant', 'pasado']",control,0
user1237,29df49a34ecc,"['siquiera', 'supervisión', 'concepto', 'dietar', 'detox', 'erróneo', 'cuerpo', 'desintoxico', 'solo', 'salud']",control,0
user1238,8e66379d50d0,"['lomo', 'ceps', 'rovellons', 'brandy', 'ahora', 'comer', 'echar', 'ocho', 'horita', 'trabajo', 'después', 'fiesta', 'martes', 'así', 'dar', 'gusto', 'viernes', 'midiversionenlacocinar', 'cocinaconseta', 'bolets', 'ceps', 'rovellons', 'lomodecerdo', 'salsita']",control,0
user1239,c227110fe33f,"['últimamente', 'sentir', 'todo', 'cerda']",anorexia,0
user1240,2a6b4cc1bb8a,"['necesitar', 'volver', 'ser', 'incluso', 'mejor', 'él', 'deber', 'deshacer yo', 'llevar', 'dentro', 'ir', 'sacar']",anorexia,0
user1241,89ab1392950e,"['hoy', 'comerir', 'bastante', 'mañana', 'empesar', 'gloria', 'dejare', 'comer', 'menos', 'poko', 'menos', 'asta', 'llegar']",anorexia,0
user1242,eafe99bd830d,"['arroz', 'integral', 'verdura', 'anacardo', 'simplemente', 'delicioso', 'vegan', 'veggie', 'comidasán']",control,0
user1243,dc464c471fd4,"['tarta', 'crema', 'catalán', 'tarta', 'regalar', 'niña', '18', 'cumpleaños', 'dejar', 'video', 'igtv', 'veáis', 'buen', 'come', 'dejo', 'enlacir', 'cumpleaños', 'felizdiar', 'felisin', '18años', 'realfooder', 'somosloquecom']",control,0
user1244,1918fc1c6776,"['pierna', 'torso']",anorexia,0
user1245,ac5ffff31729,"['adivinir', 'volver', 'comer', 'hoy', 'uno', '7', 'hora', 'exacto', 'menos', 'intentar', 'proán', 'thinspo']",anorexia,0
user1246,9db080ed1e1d,"['innegable', 'tener', 'cuerpo', 'mente', 'sano', 'vivir', 'forma', 'saludable', 'salud', 'saludable', 'fit', 'girl', 'gym', 'gymnutrition', 'gymlife', 'centrofitness']",control,0
user1247,ea072662833e,"['espinaca', 'salteada', 'ajito', 'gambas', 'arroz', 'roquefort', 'ing', 'er', 'planificacion']",control,0
user1248,9d25285f5e59,"['chico', 'usamos', 'probad', 'hcer', 'sirope', 'd', 'cacao', 'echadle', 'd', 'agua', 'removed', 'voila', 'poder', 'echar', 'leche', 'hcer', 'cola', 'cao', 'fitn', 'mezclar él', 'cn', 'd', 'harina', 'd', 'avén', 'queso', 'fresco', 'batido', 'xo', 'hcer', 'petisui', 'fitness']",control,0
user1249,e4b7aae9b9ef,"['café', 'cigarro', 'básculo', 'quiero', 'ocupo', 'basculanueva', 'lamiasedescomponer', 'ayunitobello']",anorexia,0
user1250,40e9f4e28d94,"['cambio', 'hábito', 'vida', 'sano', 'actividad', 'físico', 'mente', 'sano', 'personal', 'x', 'consultor', 'salud', 'entrenamientir', 'mucho', 'gracia', 'fitfam', 'fit', 'protein', 'iifym', 'bodybuilding']",control,0
user1251,acdd36de3b31,"['tip', '004', 'cuerpo', 'necesitar', 'agua', 'quemar', 'caloría', 'si', 'deshidratado', 'metabolismo', 'hacer', 'lento', 'thin']",anorexia,0
user1252,f2c97057b1c8,"['consuelo', 'aún', 'dos', 'año', 'prepararme', 'lograr él', 'training', 'eignungstest', 'workout', 'sport', 'uni']",control,0
user1253,dbde7b501a7a,"['esperar', 'famoso', 'magdalena', 'mínimo', 'azucar', 'harina', 'refinado', 'aquí', 'aportación', 'tema', 'fin', 'semana', 'capital']",control,0
user1254,f36e79e96ac7,"['siempre', 'espejito', 'devolver', 'excusa', 'testimonio', 'anorexia']",anorexia,1
user1255,0ccf0043491e,"['dar', 'consejo', 'pruebir', 'pastilla', 'fucu', 'mejor', 'q', 'conozcote', 'sacar', 'hambre', 'completamente', 'anorexic', 'anorexia']",anorexia,1
user1256,718ad2b8c651,"['comer', 'tomar', 'dos', 'vaso', 'agua', 'ayudo', 'sentirte', 'lleno', 'hora', 'comer']",anorexia,0
user1257,cc4ed99d3085,"['ir', 'llegar', '55', 'kg', 'cumpleaño']",anorexia,0
user1258,4b30b316235d,"['día', 'ver', 'espejo', 'despertamosno', 'asustamo', 'convertir', 'nunca', 'quisir', 'ver', 'denuevo']",anorexia,0
user1259,1a472206bf7a,"['tén', 'brazo', 'gordo', 'putagordar', 'fat']",anorexia,0
user1260,d3d824d68827,"['decir', 'cortar él', 'estupido', 'estupido', 'lastimar', 'alguien', 'emocionalmente', 'llegar', 'sentir', 'necesitar', 'lastimar él']",anorexia,0
user1261,4862197703,"['quedo', 'chico', 'hacer', 'año', 'ah', 'saber', 'enterrado', 'bajo', 'grasa', 'cuerpo', 'rexybill', 'mindfuck']",anorexia,0
user1262,b0b34145ef8b,"['hoy', 'decir', 'llenito', 'gente', 'empeñar', 'llevar yo', 'anorexia', 'mejor', 'bulimia', 'querer', 'privar', 'delicia', 'vida', 'hahaha']",anorexia,1
user1263,88c4c998686e,"['pernil', 'cerdo', 'cocido', 'junto', 'repollo', 'salsar', 'queso', 'instrucción', 'guarnición', 'repollo', 'cortado', 'cuadrito', 'sofritir', 'agregar', 'cremo', 'leche', 'reducir', 'agregar', 'queso', 'parmesano', 'keto', 'lchf', 'lowcarb']",control,0
user1264,0a914b39d583,"['mejor', 'día', 'comenzar', 'hacer', 'ejercicio', 'hoy', 'mañana', 'poder', 'convertir él', 'semana', 'mes', 'año', '9round', 'fit', 'power']",control,0
user1265,a5f21ee88cfb,"['comida', 'arte', 'arte', 'hacer', 'ver', 'comer', 'happymoment', 'lovir']",anorexia,0
user1266,5bf16a0e9c6f,"['ver', 'frío', 'hacer', 'puesto', 'olla', 'fuego', 'salido', 'fabado', 'escándalo', 'madridrio']",control,0
user1267,47f499eb7179,"['alguno', 'día', 'superar', 'anorexia', 'bulimio']",anorexia,1
user1268,17df3c21c2e4,"['poder', 'hambre', 'vez', 'tomar', 'agua', 'comí', 'bueno', 'solo', 'quedar', 'hacer', 'ejercicio', 'án', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed', 'tca']",anorexia,1
user1269,adfca36d37ed,"['mujer', 'soñado', 'asi', 'todo', 'lugar', 'buen', 'día', 'feliz', 'viernes', '22mar', 'dale', 'repost']",control,0
user1270,7405e2c7ec9a,"['uno', 'cosa', 'ahí', 'viejo', 'bobas', 'quier', 'ser', 'anorexica', 'tendencia', 'thinspo', 'uno', 'boba', 'ahi']",control,0
user1271,0f0366982662,"['30', 'n', 'día', 'internacional', 'luchar', 'trastorno', 'alimenticio', 'anorexiaybulimiar', 'pedir', 'ayuda']",control,0
user1272,a5b8df765a77,"['canela', 'afrodisíaco', 'saludable', 'adelgazante', 'salud', 'foodie', 'adelgazar', 'tip', 'post', 'eatclear', 'slim', 'diet']",control,0
user1273,f2bbbdf08629,"['poder', 'vomitar', 'colegio', 'asqueroso']",anorexia,0
user1274,278f5a970e1c,"['samir', 'cenado', 'comido']",anorexia,0
user1275,d72b50cde59d,"['bajar', '8kilos', 'día', 'ejercicio', 'dietar', 'hacer', 'bien', 'todo', 'vida', 'díainternacionalcontratranstornosalimenticio']",anorexia,0
user1276,fcf5158b7764,"['ser', 'plegarmir', 'recomendación', 'adelgazar', '12', 'kg', '45', 'día', 'aún', 'gente', 'criticar']",control,0
user1277,52b8f7f17a5b,"['diós', 'mas', 'pic', 'thin', 'thinspiration', 'motivation', 'thinsgap', 'thinspo', 'skinny', 'perfect', 'outfit']",anorexia,0
user1278,1f628f45b118,"['tanto', 'perfecto', 'thinspo']",anorexia,0
user1279,4cea2cf0f128,"['hoy', 'domingo', 'proponer', 'taco', 'dorado', 'huitlacoche', 'comentar', 'receta', 'envío', 'receta', 'huitlacoche', 'taco', 'picodegallo', 'desayuno', 'domingo']",control,0
user1280,6fb6699ddb38,"['llegar', 'día', 'lejos', 'anorexia', 'bulimio']",anorexia,1
user1281,68e83b98a6cc,"['dominatrix', 'tortilla', 'nofilter']",control,0
user1282,96ceaf2a80a6,"['quién', 'interesar', 'existir', 'cuerpo', 'extremadamente', 'delgado', 'anorexia', 'dieta']",anorexia,1
user1283,d3e7874313d9,"['acabar', 'comer yo', 'dos', 'magnum', 'súper', 'extra', 'caloria', 'niña', 'recapacitar', 'vida']",anorexia,0
user1284,c52977f85dbf,"['sábado', '23', 'marzo', '2019', 'xiii', 'campeonato', 'boxeo', 'profesional', 'dr', 'jhin', 'bermúdez', 'acompañar', 'cada', 'evento', 'boxeo', 'deporte', 'entrenamiento', 'training', 'boxing']",control,0
user1285,449c78cd4d59,"['ganarás', 'ser', 'honesto', 'auspicio', 'fisicoculturismo']",control,0
user1286,ed5684de06f1,"['comí', 'taza', 'grande', 'cereal', 'leche', 'querer', 'morir', 'ana', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed']",anorexia,1
user1287,14a64655c7c6,"['recuperar yo', 'hacer', 'dieta', 'exceso', 'verano', 'dieta', 'belleza', 'anorexia', 'bulimio']",anorexia,1
user1288,b75189871a04,"['tartar', 'atún', 'aguacate', 'sojo', 'sésamo', 'cenito', 'rico', 'hoy', 'sano', 'instafood', 'alicantefood', 'pornfood', 'foodporn', 'foodiealc', 'comidasana', 'comida', 'foodie']",control,0
user1289,d60f1e890d93,"['imagínate', 'vo', 'seis', 'mes', 'ejercicio', 'comer', 'sano', 'podría', 'tener', 'cuerpo', 'deseas', 'poder', 'fuerza', 'voluntad', 'án', 'mia', 'anorexia', 'bulimia', 'proán', 'promia', 'ed']",anorexia,1
user1290,609c958f608e,"['dar', 'panza', 'hambre', 'ojala', 'así', 'siempre', 'quedar', 'bien', 'parca', 'forever']",anorexia,0
user1291,cfb7617e8476,"['viernes', 'pierna', 'legday', 'gym', 'bodybuilding', 'workout', 'fitfam', 'gymlife', 'fit', 'squats', 'motivation', 'gains', 'motivation', 'fitspo', 'girlswholift', 'training', 'muscle', 'abs', 'gymmotivation', 'legs', 'crossfit', 'fitlife', 'nopainnogain', 'instafit', 'trainhard', 'chestday', 'squat', 'strong']",control,0
user1292,0138e8d74e57,"['felizlún', 'príncipes', 'poquito', 'ejercicio', 'empezar', 'semana', 'energía', 'felizsemán', 'revistagq', 'running']",control,0
user1293,a2295a17462b,"['poder', 'modifico', 'esper', 'llevar', 'cuerpo', 'limite', 'capacidad', 'fit', 'cross', 'wellness', 'llevatucuerpoallimitedesucapacidad', 'sif']",control,0
user1294,3f240a96bc02,"['poder', 'tener', 'novio', 'terminaríamos', 'engordar', 'hahahhaha', 'todo', 'hora', 'aunque', 'helado', 'brownie', 'chocolate', 'fudge', 'arequipe', 'hacer', 'daño', 'nadie', 'verdad', 'hahhahaha']",control,0
user1295,452901eadf64,"['hoy', 'traigo', 'hamburguesa', 'brocoli', 'coliflor', 'rico', 'sano', 'aunque', 'parezca', 'mentira', 'hamburguesas', 'empachaber', 'lleno', 'muchísimo', 'vegetariano', 'comidavegetrián', 'hamburguesasvegetariana', 'comidafit', 'tasty']",control,0
user1296,11b072c95228,"['conocer', 'alguien', 'querer', 'hacer', 'mismo']",control,0
user1297,025d4b79b354,"['bajardepeso', 'patata', 'bacalao', 'receta', 'abundante', 'deliciós']",control,0
user1298,61f78034335b,"['buscar', 'hashtag', 'instagram', 'ir', 'ser', 'necesario', 'volver', 'ver', 'película', 'terror', 'vida']",control,0
user1299,0cb42164bba2,"['querer', 'ser', 'así', 'hermoso', 'án', 'mia']",anorexia,0
user1300,c53d8446fb44,"['avez', 'dar', 'gana', 'mandar', 'infierno', 'luego', 'recordar', 'peor', 'infierno', 'mal', 'día']",anorexia,0
user1301,c45d49a69feb,"['brindis', 'día', 'empezar', 'contar', 'caloría', 'fat', 'perfecto', 'tengoundeseoy']",anorexia,0
user1302,84aead18b6bd,"['ensalado', 'uno', '100', 'o125', 'kcals', 'mas', 'poroto', 'ver', 'creovegetariar', 'crudo', 'caloria']",control,0
user1303,fa88db8a3ff1,"['empezar', 'bajar', 'kilo', 'demá', 'combo', 'super', 'bajo', 'caloría', 'anorexia', 'diet', 'vidasán']",anorexia,1
